State,Year,Quarter,Brand,RegisteredUsers,AppOpens
ladakh,2021,3,Huawei,1013,7099550
ladakh,2021,3,Motorola,910,7099550
ladakh,2021,3,Lenovo,476,7099550
ladakh,2021,3,Others,2788,7099550
ladakh,2021,4,Xiaomi,23462,2665203
ladakh,2021,4,Vivo,19473,2665203
ladakh,2021,4,Samsung,14073,2665203
ladakh,2021,4,Oppo,12900,2665203
ladakh,2021,4,Realme,6879,2665203
ladakh,2021,4,OnePlus,2678,2665203
ladakh,2021,4,Apple,2358,2665203
ladakh,2021,4,Huawei,958,2665203
ladakh,2021,4,Motorola,912,2665203
ladakh,2021,4,Lenovo,449,2665203
ladakh,2021,4,Others,2915,2665203
ladakh,2022,1,Xiaomi,24460,8902080
ladakh,2022,1,Vivo,20679,8902080
ladakh,2022,1,Samsung,14554,8902080
ladakh,2022,1,Oppo,13813,8902080
ladakh,2022,1,Realme,7852,8902080
ladakh,2022,1,OnePlus,2984,8902080
ladakh,2022,1,Apple,2655,8902080
ladakh,2022,1,Huawei,996,8902080
ladakh,2022,1,Motorola,921,8902080
ladakh,2022,1,Lenovo,502,8902080
ladakh,2022,1,Others,3076,8902080
lakshadweep,2018,1,Samsung,102,0
lakshadweep,2018,1,Xiaomi,100,0
lakshadweep,2018,1,Vivo,67,0
lakshadweep,2018,1,Oppo,56,0
lakshadweep,2018,1,Huawei,25,0
lakshadweep,2018,1,OnePlus,22,0
lakshadweep,2018,1,Apple,20,0
lakshadweep,2018,1,Realme,20,0
lakshadweep,2018,1,Gionee,12,0
lakshadweep,2018,1,COOLPAD,10,0
lakshadweep,2018,1,Others,67,0
lakshadweep,2018,2,Xiaomi,147,0
lakshadweep,2018,2,Samsung,128,0
lakshadweep,2018,2,Vivo,97,0
lakshadweep,2018,2,Oppo,87,0
lakshadweep,2018,2,Apple,35,0
lakshadweep,2018,2,Huawei,31,0
lakshadweep,2018,2,OnePlus,29,0
lakshadweep,2018,2,Realme,24,0
lakshadweep,2018,2,Lenovo,16,0
lakshadweep,2018,2,Gionee,15,0
lakshadweep,2018,2,Others,77,0
lakshadweep,2018,3,Xiaomi,195,0
lakshadweep,2018,3,Samsung,166,0
lakshadweep,2018,3,Vivo,134,0
lakshadweep,2018,3,Oppo,121,0
lakshadweep,2018,3,Apple,46,0
lakshadweep,2018,3,Huawei,44,0
lakshadweep,2018,3,OnePlus,40,0
lakshadweep,2018,3,Realme,35,0
lakshadweep,2018,3,Lenovo,18,0
lakshadweep,2018,3,Gionee,16,0
lakshadweep,2018,3,Others,103,0
lakshadweep,2018,4,Xiaomi,245,0
lakshadweep,2018,4,Samsung,198,0
lakshadweep,2018,4,Vivo,190,0
lakshadweep,2018,4,Oppo,153,0
lakshadweep,2018,4,Huawei,62,0
lakshadweep,2018,4,Realme,55,0
lakshadweep,2018,4,Apple,51,0
lakshadweep,2018,4,OnePlus,47,0
lakshadweep,2018,4,Lenovo,24,0
lakshadweep,2018,4,Motorola,18,0
lakshadweep,2018,4,Others,113,0
lakshadweep,2019,1,Xiaomi,298,0
lakshadweep,2019,1,Vivo,240,0
lakshadweep,2019,1,Samsung,231,0
lakshadweep,2019,1,Oppo,198,0
lakshadweep,2019,1,Huawei,97,0
lakshadweep,2019,1,Realme,67,0
lakshadweep,2019,1,Apple,55,0
lakshadweep,2019,1,OnePlus,52,0
lakshadweep,2019,1,Lenovo,31,0
lakshadweep,2019,1,Motorola,24,0
lakshadweep,2019,1,Others,123,0
lakshadweep,2019,2,Xiaomi,377,4580
lakshadweep,2019,2,Vivo,309,4580
lakshadweep,2019,2,Samsung,277,4580
lakshadweep,2019,2,Oppo,246,4580
lakshadweep,2019,2,Huawei,132,4580
lakshadweep,2019,2,Realme,86,4580
lakshadweep,2019,2,OnePlus,58,4580
lakshadweep,2019,2,Apple,57,4580
lakshadweep,2019,2,Lenovo,36,4580
lakshadweep,2019,2,Motorola,32,4580
lakshadweep,2019,2,Others,137,4580
lakshadweep,2019,3,Xiaomi,442,15038
lakshadweep,2019,3,Vivo,378,15038
lakshadweep,2019,3,Samsung,343,15038
lakshadweep,2019,3,Oppo,331,15038
lakshadweep,2019,3,Huawei,174,15038
lakshadweep,2019,3,Realme,103,15038
lakshadweep,2019,3,Apple,68,15038
lakshadweep,2019,3,OnePlus,64,15038
lakshadweep,2019,3,Motorola,36,15038
lakshadweep,2019,3,Lenovo,33,15038
lakshadweep,2019,3,Others,145,15038
lakshadweep,2019,4,Xiaomi,496,17760
lakshadweep,2019,4,Vivo,462,17760
lakshadweep,2019,4,Samsung,394,17760
lakshadweep,2019,4,Oppo,371,17760
lakshadweep,2019,4,Huawei,202,17760
lakshadweep,2019,4,Realme,124,17760
lakshadweep,2019,4,Apple,72,17760
lakshadweep,2019,4,OnePlus,70,17760
lakshadweep,2019,4,Motorola,37,17760
lakshadweep,2019,4,Lenovo,35,17760
lakshadweep,2019,4,Others,164,17760
lakshadweep,2020,1,Xiaomi,560,21982
lakshadweep,2020,1,Vivo,548,21982
lakshadweep,2020,1,Samsung,431,21982
lakshadweep,2020,1,Oppo,426,21982
lakshadweep,2020,1,Huawei,237,21982
lakshadweep,2020,1,Realme,152,21982
lakshadweep,2020,1,Apple,81,21982
lakshadweep,2020,1,OnePlus,77,21982
lakshadweep,2020,1,Lenovo,47,21982
lakshadweep,2020,1,Motorola,38,21982
lakshadweep,2020,1,Others,175,21982
lakshadweep,2020,2,Vivo,654,29202
lakshadweep,2020,2,Xiaomi,654,29202
lakshadweep,2020,2,Samsung,495,29202
lakshadweep,2020,2,Oppo,489,29202
lakshadweep,2020,2,Huawei,266,29202
lakshadweep,2020,2,Realme,195,29202
lakshadweep,2020,2,Apple,85,29202
lakshadweep,2020,2,OnePlus,81,29202
lakshadweep,2020,2,Lenovo,44,29202
lakshadweep,2020,2,Motorola,41,29202
lakshadweep,2020,2,Others,183,29202
lakshadweep,2020,3,Vivo,784,32128
lakshadweep,2020,3,Xiaomi,736,32128
lakshadweep,2020,3,Oppo,567,32128
lakshadweep,2020,3,Samsung,550,32128
lakshadweep,2020,3,Huawei,302,32128
lakshadweep,2020,3,Realme,222,32128
lakshadweep,2020,3,Apple,91,32128
lakshadweep,2020,3,OnePlus,87,32128
lakshadweep,2020,3,Lenovo,50,32128
lakshadweep,2020,3,Motorola,44,32128
lakshadweep,2020,3,Others,211,32128
lakshadweep,2020,4,Vivo,934,41144
lakshadweep,2020,4,Xiaomi,838,41144
lakshadweep,2020,4,Oppo,639,41144
lakshadweep,2020,4,Samsung,635,41144
lakshadweep,2020,4,Huawei,346,41144
lakshadweep,2020,4,Realme,272,41144
lakshadweep,2020,4,Apple,101,41144
lakshadweep,2020,4,OnePlus,97,41144
lakshadweep,2020,4,Lenovo,52,41144
lakshadweep,2020,4,Motorola,47,41144
lakshadweep,2020,4,Others,218,41144
lakshadweep,2021,1,Vivo,1032,47283
lakshadweep,2021,1,Xiaomi,921,47283
lakshadweep,2021,1,Oppo,720,47283
lakshadweep,2021,1,Samsung,693,47283
lakshadweep,2021,1,Huawei,371,47283
lakshadweep,2021,1,Realme,302,47283
lakshadweep,2021,1,Apple,106,47283
lakshadweep,2021,1,OnePlus,103,47283
lakshadweep,2021,1,Lenovo,54,47283
lakshadweep,2021,1,Motorola,46,47283
lakshadweep,2021,1,Others,229,47283
lakshadweep,2021,2,Vivo,1118,40301
lakshadweep,2021,2,Xiaomi,970,40301
lakshadweep,2021,2,Oppo,771,40301
lakshadweep,2021,2,Samsung,717,40301
lakshadweep,2021,2,Huawei,379,40301
lakshadweep,2021,2,Realme,350,40301
lakshadweep,2021,2,Apple,121,40301
lakshadweep,2021,2,OnePlus,118,40301
lakshadweep,2021,2,Lenovo,60,40301
lakshadweep,2021,2,Motorola,42,40301
lakshadweep,2021,2,Others,250,40301
lakshadweep,2021,3,Vivo,1234,49127
lakshadweep,2021,3,Xiaomi,1046,49127
lakshadweep,2021,3,Oppo,816,49127
lakshadweep,2021,3,Samsung,774,49127
lakshadweep,2021,3,Realme,413,49127
lakshadweep,2021,3,Huawei,398,49127
lakshadweep,2021,3,Apple,134,49127
lakshadweep,2021,3,OnePlus,132,49127
lakshadweep,2021,3,Lenovo,55,49127
lakshadweep,2021,3,Motorola,46,49127
lakshadweep,2021,3,Others,239,49127
lakshadweep,2021,4,Vivo,1354,67320
lakshadweep,2021,4,Xiaomi,1146,67320
lakshadweep,2021,4,Oppo,899,67320
lakshadweep,2021,4,Samsung,776,67320
lakshadweep,2021,4,Realme,448,67320
lakshadweep,2021,4,Huawei,396,67320
lakshadweep,2021,4,Apple,151,67320
lakshadweep,2021,4,OnePlus,143,67320
lakshadweep,2021,4,Motorola,46,67320
lakshadweep,2021,4,Lenovo,45,67320
lakshadweep,2021,4,Others,234,67320
lakshadweep,2022,1,Vivo,1441,45410
lakshadweep,2022,1,Xiaomi,1203,45410
lakshadweep,2022,1,Oppo,956,45410
lakshadweep,2022,1,Samsung,804,45410
lakshadweep,2022,1,Realme,507,45410
lakshadweep,2022,1,Huawei,397,45410
lakshadweep,2022,1,Apple,176,45410
lakshadweep,2022,1,OnePlus,160,45410
lakshadweep,2022,1,Lenovo,50,45410
lakshadweep,2022,1,Motorola,49,45410
lakshadweep,2022,1,Others,247,45410
madhya-pradesh,2018,1,Xiaomi,652241,0
madhya-pradesh,2018,1,Samsung,490595,0
madhya-pradesh,2018,1,Vivo,380809,0
madhya-pradesh,2018,1,Oppo,256901,0
madhya-pradesh,2018,1,Realme,146657,0
madhya-pradesh,2018,1,Motorola,66919,0
madhya-pradesh,2018,1,Micromax,59025,0
madhya-pradesh,2018,1,Apple,57650,0
madhya-pradesh,2018,1,OnePlus,55940,0
madhya-pradesh,2018,1,Lenovo,51523,0
madhya-pradesh,2018,1,Others,335343,0
madhya-pradesh,2018,2,Xiaomi,890108,0
madhya-pradesh,2018,2,Samsung,654270,0
madhya-pradesh,2018,2,Vivo,531042,0
madhya-pradesh,2018,2,Oppo,352090,0
madhya-pradesh,2018,2,Realme,192521,0
madhya-pradesh,2018,2,Motorola,85306,0
madhya-pradesh,2018,2,Micromax,82296,0
madhya-pradesh,2018,2,Apple,72862,0
madhya-pradesh,2018,2,OnePlus,68143,0
madhya-pradesh,2018,2,Lenovo,65308,0
madhya-pradesh,2018,2,Others,447716,0
madhya-pradesh,2018,3,Xiaomi,1132909,0
madhya-pradesh,2018,3,Samsung,816822,0
madhya-pradesh,2018,3,Vivo,697677,0
madhya-pradesh,2018,3,Oppo,452478,0
madhya-pradesh,2018,3,Realme,239549,0
madhya-pradesh,2018,3,Motorola,99876,0
madhya-pradesh,2018,3,Micromax,90871,0
madhya-pradesh,2018,3,Apple,84853,0
madhya-pradesh,2018,3,OnePlus,79210,0
madhya-pradesh,2018,3,Lenovo,71683,0
madhya-pradesh,2018,3,Others,543381,0
madhya-pradesh,2018,4,Xiaomi,1416415,0
madhya-pradesh,2018,4,Samsung,1015220,0
madhya-pradesh,2018,4,Vivo,905510,0
madhya-pradesh,2018,4,Oppo,579831,0
madhya-pradesh,2018,4,Realme,294612,0
madhya-pradesh,2018,4,Motorola,117954,0
madhya-pradesh,2018,4,Micromax,103324,0
madhya-pradesh,2018,4,Apple,100071,0
madhya-pradesh,2018,4,OnePlus,90958,0
madhya-pradesh,2018,4,Lenovo,84373,0
madhya-pradesh,2018,4,Others,657174,0
madhya-pradesh,2019,1,Xiaomi,1692888,0
madhya-pradesh,2019,1,Samsung,1214286,0
madhya-pradesh,2019,1,Vivo,1118407,0
madhya-pradesh,2019,1,Oppo,713079,0
madhya-pradesh,2019,1,Realme,347539,0
madhya-pradesh,2019,1,Motorola,132833,0
madhya-pradesh,2019,1,Micromax,115580,0
madhya-pradesh,2019,1,Apple,114562,0
madhya-pradesh,2019,1,OnePlus,102145,0
madhya-pradesh,2019,1,Lenovo,94449,0
madhya-pradesh,2019,1,Others,768635,0
madhya-pradesh,2019,2,Xiaomi,1936039,50642151
madhya-pradesh,2019,2,Samsung,1385430,50642151
madhya-pradesh,2019,2,Vivo,1303162,50642151
madhya-pradesh,2019,2,Oppo,827579,50642151
madhya-pradesh,2019,2,Realme,396497,50642151
madhya-pradesh,2019,2,Motorola,145364,50642151
madhya-pradesh,2019,2,Apple,127711,50642151
madhya-pradesh,2019,2,Micromax,120323,50642151
madhya-pradesh,2019,2,OnePlus,111156,50642151
madhya-pradesh,2019,2,Lenovo,103102,50642151
madhya-pradesh,2019,2,Others,844809,50642151
madhya-pradesh,2019,3,Xiaomi,2182732,192353380
madhya-pradesh,2019,3,Samsung,1532795,192353380
madhya-pradesh,2019,3,Vivo,1494051,192353380
madhya-pradesh,2019,3,Oppo,939484,192353380
madhya-pradesh,2019,3,Realme,456103,192353380
madhya-pradesh,2019,3,Motorola,154465,192353380
madhya-pradesh,2019,3,Apple,139917,192353380
madhya-pradesh,2019,3,Micromax,129516,192353380
madhya-pradesh,2019,3,OnePlus,120190,192353380
madhya-pradesh,2019,3,Huawei,113980,192353380
madhya-pradesh,2019,3,Others,917431,192353380
madhya-pradesh,2019,4,Xiaomi,2450683,237844976
madhya-pradesh,2019,4,Vivo,1711918,237844976
madhya-pradesh,2019,4,Samsung,1704518,237844976
madhya-pradesh,2019,4,Oppo,1069906,237844976
madhya-pradesh,2019,4,Realme,529253,237844976
madhya-pradesh,2019,4,Motorola,165303,237844976
madhya-pradesh,2019,4,Apple,150743,237844976
madhya-pradesh,2019,4,Micromax,136341,237844976
madhya-pradesh,2019,4,OnePlus,127622,237844976
madhya-pradesh,2019,4,Huawei,125734,237844976
madhya-pradesh,2019,4,Others,993220,237844976
madhya-pradesh,2020,1,Xiaomi,2697286,262452480
madhya-pradesh,2020,1,Vivo,1956817,262452480
madhya-pradesh,2020,1,Samsung,1873824,262452480
madhya-pradesh,2020,1,Oppo,1206327,262452480
madhya-pradesh,2020,1,Realme,607456,262452480
madhya-pradesh,2020,1,Motorola,174003,262452480
madhya-pradesh,2020,1,Apple,160868,262452480
madhya-pradesh,2020,1,Huawei,136299,262452480
madhya-pradesh,2020,1,Micromax,135703,262452480
madhya-pradesh,2020,1,OnePlus,133926,262452480
madhya-pradesh,2020,1,Others,1068862,262452480
madhya-pradesh,2020,2,Xiaomi,3003291,253770044
madhya-pradesh,2020,2,Vivo,2247524,253770044
madhya-pradesh,2020,2,Samsung,2084294,253770044
madhya-pradesh,2020,2,Oppo,1376782,253770044
madhya-pradesh,2020,2,Realme,693404,253770044
madhya-pradesh,2020,2,Motorola,185349,253770044
madhya-pradesh,2020,2,Apple,170312,253770044
madhya-pradesh,2020,2,Micromax,147344,253770044
madhya-pradesh,2020,2,Huawei,147224,253770044
madhya-pradesh,2020,2,OnePlus,139482,253770044
madhya-pradesh,2020,2,Others,1179417,253770044
madhya-pradesh,2020,3,Xiaomi,3292397,324850994
madhya-pradesh,2020,3,Vivo,2556833,324850994
madhya-pradesh,2020,3,Samsung,2278237,324850994
madhya-pradesh,2020,3,Oppo,1539499,324850994
madhya-pradesh,2020,3,Realme,799089,324850994
madhya-pradesh,2020,3,Motorola,196221,324850994
madhya-pradesh,2020,3,Apple,181092,324850994
madhya-pradesh,2020,3,Huawei,157340,324850994
madhya-pradesh,2020,3,Micromax,157127,324850994
madhya-pradesh,2020,3,OnePlus,146328,324850994
madhya-pradesh,2020,3,Others,1260061,324850994
madhya-pradesh,2020,4,Xiaomi,3563397,405571446
madhya-pradesh,2020,4,Vivo,2853943,405571446
madhya-pradesh,2020,4,Samsung,2466332,405571446
madhya-pradesh,2020,4,Oppo,1703093,405571446
madhya-pradesh,2020,4,Realme,905866,405571446
madhya-pradesh,2020,4,Motorola,206156,405571446
madhya-pradesh,2020,4,Apple,195195,405571446
madhya-pradesh,2020,4,Huawei,166594,405571446
madhya-pradesh,2020,4,Micromax,164239,405571446
madhya-pradesh,2020,4,Tecno,157894,405571446
madhya-pradesh,2020,4,Others,1355238,405571446
madhya-pradesh,2021,1,Xiaomi,3826173,482500276
madhya-pradesh,2021,1,Vivo,3171754,482500276
madhya-pradesh,2021,1,Samsung,2620433,482500276
madhya-pradesh,2021,1,Oppo,1846729,482500276
madhya-pradesh,2021,1,Realme,1015817,482500276
madhya-pradesh,2021,1,Motorola,211488,482500276
madhya-pradesh,2021,1,Apple,210736,482500276
madhya-pradesh,2021,1,Tecno,184784,482500276
madhya-pradesh,2021,1,Huawei,173653,482500276
madhya-pradesh,2021,1,Micromax,165359,482500276
madhya-pradesh,2021,1,Others,1412501,482500276
madhya-pradesh,2021,2,Xiaomi,4052668,727741649
madhya-pradesh,2021,2,Vivo,3483187,727741649
madhya-pradesh,2021,2,Samsung,2757784,727741649
madhya-pradesh,2021,2,Oppo,2001363,727741649
madhya-pradesh,2021,2,Realme,1196164,727741649
madhya-pradesh,2021,2,Tecno,240188,727741649
madhya-pradesh,2021,2,Apple,228017,727741649
madhya-pradesh,2021,2,Motorola,210526,727741649
madhya-pradesh,2021,2,OnePlus,182565,727741649
madhya-pradesh,2021,2,Huawei,171485,727741649
madhya-pradesh,2021,2,Others,1416988,727741649
madhya-pradesh,2021,3,Xiaomi,4290362,929572924
madhya-pradesh,2021,3,Vivo,3891058,929572924
madhya-pradesh,2021,3,Samsung,2829150,929572924
madhya-pradesh,2021,3,Oppo,2215661,929572924
madhya-pradesh,2021,3,Realme,1404072,929572924
madhya-pradesh,2021,3,Tecno,298534,929572924
madhya-pradesh,2021,3,Apple,249062,929572924
madhya-pradesh,2021,3,OnePlus,224466,929572924
madhya-pradesh,2021,3,Motorola,208788,929572924
madhya-pradesh,2021,3,Huawei,180559,929572924
madhya-pradesh,2021,3,Others,1418521,929572924
madhya-pradesh,2021,4,Xiaomi,4500562,956630781
madhya-pradesh,2021,4,Vivo,4248158,956630781
madhya-pradesh,2021,4,Samsung,2921496,956630781
madhya-pradesh,2021,4,Oppo,2400977,956630781
madhya-pradesh,2021,4,Realme,1682298,956630781
madhya-pradesh,2021,4,Tecno,350126,956630781
madhya-pradesh,2021,4,Apple,293413,956630781
madhya-pradesh,2021,4,OnePlus,264637,956630781
madhya-pradesh,2021,4,Motorola,211860,956630781
madhya-pradesh,2021,4,Huawei,174122,956630781
madhya-pradesh,2021,4,Others,1408594,956630781
madhya-pradesh,2022,1,Xiaomi,4678482,1678266475
madhya-pradesh,2022,1,Vivo,4575284,1678266475
madhya-pradesh,2022,1,Samsung,3009068,1678266475
madhya-pradesh,2022,1,Oppo,2595568,1678266475
madhya-pradesh,2022,1,Realme,1935366,1678266475
madhya-pradesh,2022,1,Tecno,424783,1678266475
madhya-pradesh,2022,1,Apple,325559,1678266475
madhya-pradesh,2022,1,OnePlus,303765,1678266475
madhya-pradesh,2022,1,Motorola,211431,1678266475
madhya-pradesh,2022,1,Huawei,173297,1678266475
madhya-pradesh,2022,1,Others,1423544,1678266475
maharashtra,2018,1,Xiaomi,1606618,0
maharashtra,2018,1,Samsung,1354403,0
maharashtra,2018,1,Vivo,722501,0
maharashtra,2018,1,Oppo,611419,0
maharashtra,2018,1,Motorola,250397,0
maharashtra,2018,1,OnePlus,250269,0
maharashtra,2018,1,Apple,240145,0
maharashtra,2018,1,Realme,238202,0
maharashtra,2018,1,Lenovo,157770,0
maharashtra,2018,1,Huawei,77241,0
maharashtra,2018,1,Others,598029,0
maharashtra,2018,2,Xiaomi,2177364,0
maharashtra,2018,2,Samsung,1813491,0
maharashtra,2018,2,Vivo,1030036,0
maharashtra,2018,2,Oppo,852747,0
maharashtra,2018,2,Motorola,326189,0
maharashtra,2018,2,Realme,312225,0
maharashtra,2018,2,OnePlus,312199,0
maharashtra,2018,2,Apple,308656,0
maharashtra,2018,2,Lenovo,200468,0
maharashtra,2018,2,Huawei,103831,0
maharashtra,2018,2,Others,785165,0
maharashtra,2018,3,Xiaomi,2766078,0
maharashtra,2018,3,Samsung,2300594,0
maharashtra,2018,3,Vivo,1399253,0
maharashtra,2018,3,Oppo,1125654,0
maharashtra,2018,3,Realme,390608,0
maharashtra,2018,3,Motorola,388369,0
maharashtra,2018,3,Apple,375379,0
maharashtra,2018,3,OnePlus,373333,0
maharashtra,2018,3,Lenovo,228516,0
maharashtra,2018,3,Huawei,134410,0
maharashtra,2018,3,Others,952839,0
maharashtra,2018,4,Xiaomi,3540182,0
maharashtra,2018,4,Samsung,2956289,0
maharashtra,2018,4,Vivo,1906545,0
maharashtra,2018,4,Oppo,1510894,0
maharashtra,2018,4,Realme,492198,0
maharashtra,2018,4,Apple,470804,0
maharashtra,2018,4,Motorola,466650,0
maharashtra,2018,4,OnePlus,454556,0
maharashtra,2018,4,Lenovo,269382,0
maharashtra,2018,4,Huawei,175714,0
maharashtra,2018,4,Others,1138388,0
maharashtra,2019,1,Xiaomi,4274491,0
maharashtra,2019,1,Samsung,3611915,0
maharashtra,2019,1,Vivo,2418126,0
maharashtra,2019,1,Oppo,1907902,0
maharashtra,2019,1,Realme,585138,0
maharashtra,2019,1,Apple,558788,0
maharashtra,2019,1,Motorola,534307,0
maharashtra,2019,1,OnePlus,525104,0
maharashtra,2019,1,Lenovo,306357,0
maharashtra,2019,1,Huawei,217773,0
maharashtra,2019,1,Others,1344550,0
maharashtra,2019,2,Xiaomi,4892831,109967705
maharashtra,2019,2,Samsung,4177428,109967705
maharashtra,2019,2,Vivo,2871247,109967705
maharashtra,2019,2,Oppo,2256129,109967705
maharashtra,2019,2,Realme,671555,109967705
maharashtra,2019,2,Apple,637834,109967705
maharashtra,2019,2,Motorola,590477,109967705
maharashtra,2019,2,OnePlus,584246,109967705
maharashtra,2019,2,Lenovo,336952,109967705
maharashtra,2019,2,Huawei,250636,109967705
maharashtra,2019,2,Others,1507640,109967705
maharashtra,2019,3,Xiaomi,5512362,439998413
maharashtra,2019,3,Samsung,4737873,439998413
maharashtra,2019,3,Vivo,3365190,439998413
maharashtra,2019,3,Oppo,2622932,439998413
maharashtra,2019,3,Realme,776018,439998413
maharashtra,2019,3,Apple,710463,439998413
maharashtra,2019,3,OnePlus,640069,439998413
maharashtra,2019,3,Motorola,634763,439998413
maharashtra,2019,3,Lenovo,350502,439998413
maharashtra,2019,3,Huawei,283713,439998413
maharashtra,2019,3,Others,1679196,439998413
maharashtra,2019,4,Xiaomi,6103857,543654112
maharashtra,2019,4,Samsung,5262077,543654112
maharashtra,2019,4,Vivo,3869506,543654112
maharashtra,2019,4,Oppo,2994940,543654112
maharashtra,2019,4,Realme,901700,543654112
maharashtra,2019,4,Apple,765131,543654112
maharashtra,2019,4,OnePlus,681386,543654112
maharashtra,2019,4,Motorola,672128,543654112
maharashtra,2019,4,Lenovo,367641,543654112
maharashtra,2019,4,Huawei,311865,543654112
maharashtra,2019,4,Others,1815066,543654112
maharashtra,2020,1,Xiaomi,6677147,615146568
maharashtra,2020,1,Samsung,5772343,615146568
maharashtra,2020,1,Vivo,4396537,615146568
maharashtra,2020,1,Oppo,3377366,615146568
maharashtra,2020,1,Realme,1031169,615146568
maharashtra,2020,1,Apple,815679,615146568
maharashtra,2020,1,OnePlus,715746,615146568
maharashtra,2020,1,Motorola,704678,615146568
maharashtra,2020,1,Lenovo,387278,615146568
maharashtra,2020,1,Huawei,338054,615146568
maharashtra,2020,1,Others,1952393,615146568
maharashtra,2020,2,Xiaomi,7291300,506354812
maharashtra,2020,2,Samsung,6335245,506354812
maharashtra,2020,2,Vivo,4942835,506354812
maharashtra,2020,2,Oppo,3797269,506354812
maharashtra,2020,2,Realme,1160245,506354812
maharashtra,2020,2,Apple,858658,506354812
maharashtra,2020,2,OnePlus,742365,506354812
maharashtra,2020,2,Motorola,742088,506354812
maharashtra,2020,2,Lenovo,406197,506354812
maharashtra,2020,2,Huawei,362725,506354812
maharashtra,2020,2,Others,2126159,506354812
maharashtra,2020,3,Xiaomi,7895486,668197101
maharashtra,2020,3,Samsung,6914730,668197101
maharashtra,2020,3,Vivo,5536849,668197101
maharashtra,2020,3,Oppo,4210793,668197101
maharashtra,2020,3,Realme,1316605,668197101
maharashtra,2020,3,Apple,911356,668197101
maharashtra,2020,3,OnePlus,778193,668197101
maharashtra,2020,3,Motorola,776080,668197101
maharashtra,2020,3,Lenovo,423666,668197101
maharashtra,2020,3,Huawei,386542,668197101
maharashtra,2020,3,Others,2259213,668197101
maharashtra,2020,4,Xiaomi,8584570,952006770
maharashtra,2020,4,Samsung,7578573,952006770
maharashtra,2020,4,Vivo,6188503,952006770
maharashtra,2020,4,Oppo,4665421,952006770
maharashtra,2020,4,Realme,1504255,952006770
maharashtra,2020,4,Apple,983306,952006770
maharashtra,2020,4,OnePlus,822805,952006770
maharashtra,2020,4,Motorola,813317,952006770
maharashtra,2020,4,Lenovo,444638,952006770
maharashtra,2020,4,Huawei,413761,952006770
maharashtra,2020,4,Others,2433482,952006770
maharashtra,2021,1,Xiaomi,9195320,1101976484
maharashtra,2021,1,Samsung,8088910,1101976484
maharashtra,2021,1,Vivo,6831786,1101976484
maharashtra,2021,1,Oppo,5069410,1101976484
maharashtra,2021,1,Realme,1696339,1101976484
maharashtra,2021,1,Apple,1054581,1101976484
maharashtra,2021,1,OnePlus,870022,1101976484
maharashtra,2021,1,Motorola,832101,1101976484
maharashtra,2021,1,Lenovo,447713,1101976484
maharashtra,2021,1,Huawei,431846,1101976484
maharashtra,2021,1,Others,2559509,1101976484
maharashtra,2021,2,Xiaomi,9764252,1208083592
maharashtra,2021,2,Samsung,8511194,1208083592
maharashtra,2021,2,Vivo,7509629,1208083592
maharashtra,2021,2,Oppo,5487836,1208083592
maharashtra,2021,2,Realme,2003392,1208083592
maharashtra,2021,2,Apple,1131848,1208083592
maharashtra,2021,2,OnePlus,949407,1208083592
maharashtra,2021,2,Motorola,820661,1208083592
maharashtra,2021,2,Lenovo,430496,1208083592
maharashtra,2021,2,Huawei,429331,1208083592
maharashtra,2021,2,Others,2626651,1208083592
maharashtra,2021,3,Xiaomi,10369008,1565370852
maharashtra,2021,3,Samsung,8810154,1565370852
maharashtra,2021,3,Vivo,8354641,1565370852
maharashtra,2021,3,Oppo,6005730,1565370852
maharashtra,2021,3,Realme,2373088,1565370852
maharashtra,2021,3,Apple,1219480,1565370852
maharashtra,2021,3,OnePlus,1108387,1565370852
maharashtra,2021,3,Motorola,801994,1565370852
maharashtra,2021,3,Huawei,436025,1565370852
maharashtra,2021,3,Tecno,422485,1565370852
maharashtra,2021,3,Others,2680225,1565370852
maharashtra,2021,4,Xiaomi,10876133,2031739248
maharashtra,2021,4,Vivo,9147706,2031739248
maharashtra,2021,4,Samsung,9133368,2031739248
maharashtra,2021,4,Oppo,6511923,2031739248
maharashtra,2021,4,Realme,2837580,2031739248
maharashtra,2021,4,Apple,1382079,2031739248
maharashtra,2021,4,OnePlus,1264294,2031739248
maharashtra,2021,4,Motorola,794353,2031739248
maharashtra,2021,4,Tecno,485180,2031739248
maharashtra,2021,4,Huawei,420624,2031739248
maharashtra,2021,4,Others,2629266,2031739248
maharashtra,2022,1,Xiaomi,11340940,2157769514
maharashtra,2022,1,Vivo,9873983,2157769514
maharashtra,2022,1,Samsung,9447206,2157769514
maharashtra,2022,1,Oppo,7009300,2157769514
maharashtra,2022,1,Realme,3235912,2157769514
maharashtra,2022,1,Apple,1510802,2157769514
maharashtra,2022,1,OnePlus,1396866,2157769514
maharashtra,2022,1,Motorola,788109,2157769514
maharashtra,2022,1,Tecno,572060,2157769514
maharashtra,2022,1,Huawei,416025,2157769514
maharashtra,2022,1,Others,2636427,2157769514
manipur,2018,1,Xiaomi,12453,0
manipur,2018,1,Samsung,5612,0
manipur,2018,1,Vivo,2289,0
manipur,2018,1,Oppo,2039,0
manipur,2018,1,Realme,980,0
manipur,2018,1,Apple,918,0
manipur,2018,1,OnePlus,554,0
manipur,2018,1,Lyf,545,0
manipur,2018,1,Lenovo,478,0
